siren;siret
524833530;524833530
527913453;527913453
[NULL];[NULL]
527936728;527936728
528185465;528185465
528370570;528370570
528630833;528630833
[NULL];[NULL]
[NULL];[NULL]
403426075;40342607500046
421311804;42131180400015
434352308;43435230800010
350289179;35028917900037
967504697;96750469701085
381082072;38108207200038
309693299;30969329900013
213105885;21310588500015
410043145;41004314500011
414840082;41484008200013
403425127;40342512700012
428266035;42826603500032
328885025;32888502500010
512815341;51281534100023
528771439;528771439
402624282;40262428200032
529011249;529011249
529399511;529399511
529489205;529489205
529842940;529842940
529942898;529942898
530246602;530246602
530342740;530342740
530611474;530611474
530670686;530670686
531010627;531010627
531016483;531016483
531044063;531044063
[NULL];[NULL]
531130433;531130433
531543445;531543445
531706463;531706463
532228749;532228749
532404480;532404480
532487170;532487170
532694171;532694171
533424545;533424545
533982401;533982401
533994919;533994919
534009923;534009923
534129945;534129945
534283056;534283056
534811831;534811831
535010276;535010276
[NULL];[NULL]
537446551;537446551
537658122;537658122
538377458;538377458
538411455;538411455
538425315;538425315
538461070;538461070
538692492;538692492
538774522;538774522
538976903;538976903
539257584;539257584
539264622;539264622
539291500;539291500
539851014;539851014
440562817;44056281700039
809745789;80974578900010
793641366;79364136600018
505266262;50526626200029
540044369;540044369
542010079;542010079
560801763;560801763
572150977;572150977
572179026;572179026
777242736;77724273600018
572201549;572201549
572201549;572201549A
572621712;572621712
582062071;582062071
582131264;582131264
582620878;582620878
582621694;582621694
591820410;591820410
253101927;25310192700023
595680158;595680158
595750589;595750589
498208412;49820841200011
632017513;632017513
642012405;642012405
418518668;41851866800011
642780431;642780431
322768730;32276873000028
642780431;642780431A
652620295;652620295
662620079;662620079
677220022;677220022
682620083;682620083
702620097;702620097
705820082;705820082
345307128;34530712800016
706520376;706520376
712620715;712620715
712620715;712620715A
403450273;40345027300046
505231068;50523106800022
392715801;39271580100032
449076355;44907635500014
483872701;48387270100014
650801517;65080151700014
351670625;35167062500018
315857227;31585722700039
306536434;30653643400021
379933898;37993389800015
338026032;33802603200031
719807406;719807406
722041860;722041860
724300058;724300058
732980479;732980479
737180240;737180240
750407744;750407744
750552002;750552002
750622128;750622128
751040957;751040957
751628587;751628587
751776246;751776246
751810995;751810995
752132738;752132738
753055813;753055813
753220854;753220854
753242346;753242346
757500855;757500855
757502240;757502240
758501290;758501290
765500186;765500186
765500475;765500475
766403364;766403364
770201010;770201010
404901076;40490107600038
772500369;772500369
773500699;773500699
775582117;775582117
818692535;81869253500011
[NULL];[NULL]
[NULL];[NULL]
[NULL];[NULL]
485352843;48535284300000
320861818;32086181800419
087220356;08722035600064
213105554;21310555401635
393384334;39338433400016
418380127;41838012700013
514032184;51403218400012
812206340;81220634000026
395358518;39535851800029
383354594;38335459402349
327460481;32746048100044
720800333;72080033300075
843342874;84334287400016
397120494;39712049400018
775583255;775583255
775586811;775586811
775688799;775688799
775690191;775690191
775693385;775693385
775694821;775694821
775714157;775714157
775716384;775716384
775716707;775716707
775719792;775719792
775726433;775726433
775739006;775739006
775739006;775739006A
775799091;775799091
[NULL];[NULL]
775871155;775871155
776148041;776148041
776190951;776190951
[NULL];[NULL]
[NULL];[NULL]
776190951;776190951A
777053125;777053125
394690713;39469071300026
[NULL];[NULL]
[NULL];[NULL]
778072850;778072850
778116186;778116186
778116400;778116400
780109856;780109856
781701727;781701727
781837398;781837398
781837398;781837398A
781837695;781837695
781838800;781838800
[NULL];[NULL]
504381138;50438113800000
392085338;39208533800000
329734925;32973492500020
378914014;37891401400022
412077034;41207703400020
392452413;39245241300033
510310923;51031092300030
505196170;50519617000011
380342808;38034280800041
333672657;33367265700017
391909215;39190921500025
402624977;40262497700037
[NULL];[NULL]
781839279;781839279
781839915;781839915
781840939;781840939
481780690;48178069000000
[NULL];[NULL]
781843883;781843883
481649960;48164996000000
781846605;781846605A
781848668;781848668
391359759;39135975900000
781850128;781850128
781876503;781876503
320378888;32037888800012
781846605;781846605
403912454;40391245400028
[NULL];[NULL]
